image_width,image_height,xmin,ymin,xmax,ymax,box_width,box_height,box_area,aspect_ratio,area_percentage,center_x,center_y,relative_center_x,relative_center_y,width_percentage,height_percentage,label
449,300,118,161,255,202,137,41,5617,3.341463414634146,0.0417000742390497,186.5,181.5,0.4153674832962138,0.605,0.3051224944320713,0.1366666666666666,major_pothole
450,300,320,170,345,204,25,34,850,0.7352941176470589,0.0062962962962962,332.5,187.0,0.7388888888888889,0.6233333333333333,0.0555555555555555,0.1133333333333333,medium_pothole
720,720,416,18,498,95,82,77,6314,1.0649350649350648,0.0121797839506172,457.0,56.5,0.6347222222222222,0.0784722222222222,0.1138888888888888,0.1069444444444444,minor_pothole
724,359,463,195,616,346,153,151,23103,1.0132450331125828,0.0888864094553625,539.5,270.5,0.7451657458563536,0.7534818941504178,0.2113259668508287,0.4206128133704735,medium_pothole
583,300,186,94,218,107,32,13,416,2.4615384615384617,0.0023785020011435,202.0,100.5,0.346483704974271,0.335,0.0548885077186964,0.0433333333333333,minor_pothole
450,300,205,201,270,242,65,41,2665,1.5853658536585369,0.0197407407407407,237.5,221.5,0.5277777777777778,0.7383333333333333,0.1444444444444444,0.1366666666666666,medium_pothole
400,300,32,90,259,262,227,172,39044,1.319767441860465,0.3253666666666667,145.5,176.0,0.36375,0.5866666666666667,0.5675,0.5733333333333334,medium_pothole
720,720,641,385,715,462,74,77,5698,0.961038961038961,0.010991512345679,678.0,423.5,0.9416666666666668,0.5881944444444445,0.1027777777777777,0.1069444444444444,minor_pothole
458,300,244,219,380,300,136,81,11016,1.6790123456790125,0.0801746724890829,312.0,259.5,0.6812227074235808,0.865,0.296943231441048,0.27,medium_pothole
720,720,261,275,449,397,188,122,22936,1.540983606557377,0.0442438271604938,355.0,336.0,0.4930555555555556,0.4666666666666667,0.2611111111111111,0.1694444444444444,medium_pothole
450,300,123,145,152,157,29,12,348,2.4166666666666665,0.0025777777777777,137.5,151.0,0.3055555555555556,0.5033333333333333,0.0644444444444444,0.04,major_pothole
684,300,31,40,607,300,576,260,149760,2.2153846153846155,0.7298245614035088,319.0,170.0,0.4663742690058479,0.5666666666666667,0.8421052631578947,0.8666666666666667,major_pothole
720,720,470,607,584,692,114,85,9690,1.3411764705882352,0.0186921296296296,527.0,649.5,0.7319444444444444,0.9020833333333332,0.1583333333333333,0.1180555555555555,minor_pothole
450,337,337,291,383,313,46,22,1012,2.090909090909091,0.0066732607978898,360.0,302.0,0.8,0.8961424332344213,0.1022222222222222,0.0652818991097922,minor_pothole
720,720,278,373,535,639,257,266,68362,0.9661654135338346,0.1318711419753086,406.5,506.0,0.5645833333333333,0.7027777777777777,0.3569444444444444,0.3694444444444444,medium_pothole
533,300,72,200,232,271,160,71,11360,2.2535211267605635,0.0710444027517198,152.0,235.5,0.2851782363977486,0.785,0.300187617260788,0.2366666666666666,medium_pothole
460,300,17,34,415,253,398,219,87162,1.817351598173516,0.6316086956521739,216.0,143.5,0.4695652173913043,0.4783333333333333,0.8652173913043478,0.73,major_pothole
300,400,25,182,246,386,221,204,45084,1.0833333333333333,0.3757,135.5,284.0,0.4516666666666666,0.71,0.7366666666666667,0.51,medium_pothole
400,300,93,56,279,204,186,148,27528,1.2567567567567568,0.2294,186.0,130.0,0.465,0.4333333333333333,0.465,0.4933333333333333,major_pothole
768,939,572,373,694,454,122,81,9882,1.5061728395061729,0.0137030750798722,633.0,413.5,0.82421875,0.4403620873269435,0.1588541666666666,0.0862619808306709,medium_pothole
720,720,299,349,430,438,131,89,11659,1.4719101123595506,0.0224903549382716,364.5,393.5,0.50625,0.5465277777777777,0.1819444444444444,0.1236111111111111,medium_pothole
720,720,284,272,485,443,201,171,34371,1.1754385964912282,0.0663020833333333,384.5,357.5,0.5340277777777778,0.4965277777777778,0.2791666666666667,0.2375,medium_pothole
720,720,156,376,221,419,65,43,2795,1.5116279069767442,0.0053915895061728,188.5,397.5,0.2618055555555555,0.5520833333333334,0.0902777777777777,0.0597222222222222,minor_pothole
424,344,61,14,259,86,198,72,14256,2.75,0.0977402369460289,160.0,50.0,0.3773584905660377,0.1453488372093023,0.4669811320754717,0.2093023255813953,major_pothole
720,720,254,223,445,498,191,275,52525,0.6945454545454546,0.1013213734567901,349.5,360.5,0.4854166666666666,0.5006944444444444,0.2652777777777778,0.3819444444444444,medium_pothole
720,720,459,320,539,375,80,55,4400,1.4545454545454546,0.0084876543209876,499.0,347.5,0.6930555555555555,0.4826388888888889,0.1111111111111111,0.0763888888888889,medium_pothole
720,720,211,363,509,456,298,93,27714,3.204301075268817,0.0534606481481481,360.0,409.5,0.5,0.56875,0.4138888888888888,0.1291666666666666,medium_pothole
533,300,217,27,283,67,66,40,2640,1.65,0.0165103189493433,250.0,47.0,0.4690431519699812,0.1566666666666666,0.123827392120075,0.1333333333333333,medium_pothole
720,720,414,212,504,306,90,94,8460,0.9574468085106383,0.0163194444444444,459.0,259.0,0.6375,0.3597222222222222,0.125,0.1305555555555555,medium_pothole
300,400,1,211,69,238,68,27,1836,2.5185185185185186,0.0153,35.0,224.5,0.1166666666666666,0.56125,0.2266666666666666,0.0675,minor_pothole
667,300,352,272,374,286,22,14,308,1.5714285714285714,0.0015392303848075,363.0,279.0,0.5442278860569715,0.93,0.032983508245877,0.0466666666666666,medium_pothole
720,720,274,166,715,384,441,218,96138,2.022935779816514,0.1854513888888889,494.5,275.0,0.6868055555555556,0.3819444444444444,0.6125,0.3027777777777777,medium_pothole
400,300,91,82,314,168,223,86,19178,2.5930232558139537,0.1598166666666666,202.5,125.0,0.50625,0.4166666666666667,0.5575,0.2866666666666667,major_pothole
400,300,66,184,128,196,62,12,744,5.166666666666667,0.0062,97.0,190.0,0.2425,0.6333333333333333,0.155,0.04,medium_pothole
450,300,104,133,348,263,244,130,31720,1.876923076923077,0.2349629629629629,226.0,198.0,0.5022222222222222,0.66,0.5422222222222223,0.4333333333333333,medium_pothole
417,426,57,160,83,166,26,6,156,4.333333333333333,0.0008781707028743,70.0,163.0,0.1678657074340527,0.3826291079812207,0.0623501199040767,0.0140845070422535,medium_pothole
459,300,94,77,389,275,295,198,58410,1.4898989898989898,0.4241830065359477,241.5,176.0,0.5261437908496732,0.5866666666666667,0.6427015250544662,0.66,medium_pothole
533,300,299,137,401,173,102,36,3672,2.833333333333333,0.0229643527204502,350.0,155.0,0.6566604127579737,0.5166666666666667,0.1913696060037523,0.12,medium_pothole
720,720,266,307,485,483,219,176,38544,1.244318181818182,0.0743518518518518,375.5,395.0,0.5215277777777778,0.5486111111111112,0.3041666666666666,0.2444444444444444,medium_pothole
533,300,482,226,520,254,38,28,1064,1.3571428571428572,0.0066541588492808,501.0,240.0,0.9399624765478424,0.8,0.0712945590994371,0.0933333333333333,minor_pothole
1512,2016,609,751,676,976,67,225,15075,0.2977777777777777,0.0049455546107331,642.5,863.5,0.4249338624338624,0.4283234126984127,0.0443121693121693,0.1116071428571428,medium_pothole
396,300,168,242,214,266,46,24,1104,1.9166666666666667,0.0092929292929292,191.0,254.0,0.4823232323232323,0.8466666666666667,0.1161616161616161,0.08,minor_pothole
456,300,246,115,441,159,195,44,8580,4.431818181818182,0.062719298245614,343.5,137.0,0.7532894736842105,0.4566666666666666,0.4276315789473684,0.1466666666666666,medium_pothole
335,300,257,54,283,64,26,10,260,2.6,0.0025870646766169,270.0,59.0,0.8059701492537313,0.1966666666666666,0.0776119402985074,0.0333333333333333,medium_pothole
462,300,9,123,387,247,378,124,46872,3.048387096774193,0.3381818181818182,198.0,185.0,0.4285714285714285,0.6166666666666667,0.8181818181818182,0.4133333333333333,major_pothole
655,300,404,80,452,125,48,45,2160,1.0666666666666669,0.0109923664122137,428.0,102.5,0.6534351145038167,0.3416666666666667,0.0732824427480916,0.15,medium_pothole
720,720,163,402,235,446,72,44,3168,1.6363636363636365,0.0061111111111111,199.0,424.0,0.2763888888888889,0.5888888888888889,0.1,0.0611111111111111,minor_pothole
450,300,116,140,138,151,22,11,242,2.0,0.0017925925925925,127.0,145.5,0.2822222222222222,0.485,0.0488888888888888,0.0366666666666666,medium_pothole
400,300,198,111,283,135,85,24,2040,3.5416666666666665,0.017,240.5,123.0,0.60125,0.41,0.2125,0.08,medium_pothole
655,300,196,13,234,32,38,19,722,2.0,0.0036743002544529,215.0,22.5,0.3282442748091603,0.075,0.0580152671755725,0.0633333333333333,major_pothole
533,300,368,145,429,176,61,31,1891,1.967741935483871,0.0118261413383364,398.5,160.5,0.7476547842401501,0.535,0.1144465290806754,0.1033333333333333,medium_pothole
720,720,300,284,483,375,183,91,16653,2.010989010989011,0.0321238425925925,391.5,329.5,0.54375,0.4576388888888889,0.2541666666666666,0.1263888888888888,minor_pothole
720,720,94,242,539,642,445,400,178000,1.1125,0.3433641975308642,316.5,442.0,0.4395833333333333,0.6138888888888889,0.6180555555555556,0.5555555555555556,medium_pothole
720,266,262,231,419,262,157,31,4867,5.064516129032258,0.0254124895572264,340.5,246.5,0.4729166666666666,0.9266917293233082,0.2180555555555555,0.1165413533834586,major_pothole
720,720,276,272,394,344,118,72,8496,1.6388888888888888,0.0163888888888888,335.0,308.0,0.4652777777777778,0.4277777777777777,0.1638888888888889,0.1,medium_pothole
449,300,300,1,374,12,74,11,814,6.727272727272728,0.0060430586488492,337.0,6.5,0.7505567928730512,0.0216666666666666,0.1648106904231625,0.0366666666666666,medium_pothole
421,300,70,76,382,265,312,189,58968,1.6507936507936507,0.4668883610451306,226.0,170.5,0.5368171021377672,0.5683333333333334,0.7410926365795725,0.63,major_pothole
116,116,37,24,45,27,8,3,24,2.6666666666666665,0.0017835909631391,41.0,25.5,0.3534482758620689,0.2198275862068965,0.0689655172413793,0.0258620689655172,medium_pothole
400,300,205,149,368,215,163,66,10758,2.4696969696969697,0.08965,286.5,182.0,0.71625,0.6066666666666667,0.4075,0.22,major_pothole
720,720,251,320,475,441,224,121,27104,1.851239669421488,0.0522839506172839,363.0,380.5,0.5041666666666667,0.5284722222222222,0.3111111111111111,0.1680555555555555,medium_pothole
533,300,271,122,309,141,38,19,722,2.0,0.0045153220762976,290.0,131.5,0.5440900562851783,0.4383333333333333,0.0712945590994371,0.0633333333333333,minor_pothole
450,300,287,75,313,99,26,24,624,1.0833333333333333,0.0046222222222222,300.0,87.0,0.6666666666666666,0.29,0.0577777777777777,0.08,medium_pothole
768,1024,312,301,438,344,126,43,5418,2.9302325581395348,0.0068893432617187,375.0,322.5,0.48828125,0.31494140625,0.1640625,0.0419921875,medium_pothole
300,397,151,156,190,180,39,24,936,1.625,0.0078589420654911,170.5,168.0,0.5683333333333334,0.4231738035264483,0.13,0.0604534005037783,minor_pothole
451,300,74,167,112,179,38,12,456,3.1666666666666665,0.003370288248337,93.0,173.0,0.2062084257206208,0.5766666666666667,0.0842572062084257,0.04,minor_pothole
366,300,184,91,211,100,27,9,243,3.0,0.0022131147540983,197.5,95.5,0.5396174863387978,0.3183333333333333,0.0737704918032786,0.03,medium_pothole
450,300,114,76,425,124,311,48,14928,6.479166666666667,0.1105777777777777,269.5,100.0,0.5988888888888889,0.3333333333333333,0.6911111111111111,0.16,major_pothole
720,720,331,255,564,404,233,149,34717,1.563758389261745,0.0669695216049382,447.5,329.5,0.6215277777777778,0.4576388888888889,0.3236111111111111,0.2069444444444444,medium_pothole
720,720,257,115,545,263,288,148,42624,1.945945945945946,0.0822222222222222,401.0,189.0,0.5569444444444445,0.2625,0.4,0.2055555555555555,major_pothole
720,720,309,332,487,421,178,89,15842,2.0,0.0305594135802469,398.0,376.5,0.5527777777777778,0.5229166666666667,0.2472222222222222,0.1236111111111111,medium_pothole
600,300,85,198,214,252,129,54,6966,2.388888888888889,0.0387,149.5,225.0,0.2491666666666666,0.75,0.215,0.18,major_pothole
720,720,230,286,456,459,226,173,39098,1.30635838150289,0.075420524691358,343.0,372.5,0.4763888888888888,0.5173611111111112,0.3138888888888889,0.2402777777777777,medium_pothole
571,300,430,223,571,300,141,77,10857,1.8311688311688312,0.0633800350262697,500.5,261.5,0.8765323992994746,0.8716666666666667,0.2469352014010508,0.2566666666666666,major_pothole
457,300,332,4,379,23,47,19,893,2.473684210526316,0.0065134938001458,355.5,13.5,0.7778993435448578,0.045,0.1028446389496717,0.0633333333333333,medium_pothole
720,720,519,33,607,146,88,113,9944,0.7787610619469026,0.019182098765432,563.0,89.5,0.7819444444444444,0.1243055555555555,0.1222222222222222,0.1569444444444444,minor_pothole
407,300,37,146,77,158,40,12,480,3.333333333333333,0.0039312039312039,57.0,152.0,0.14004914004914,0.5066666666666667,0.0982800982800982,0.04,major_pothole
690,300,217,109,509,295,292,186,54312,1.5698924731182795,0.2623768115942029,363.0,202.0,0.5260869565217391,0.6733333333333333,0.4231884057971014,0.62,major_pothole
401,300,266,139,332,170,66,31,2046,2.129032258064516,0.0170074812967581,299.0,154.5,0.7456359102244389,0.515,0.1645885286783042,0.1033333333333333,medium_pothole
450,300,208,151,240,160,32,9,288,3.555555555555556,0.0021333333333333,224.0,155.5,0.4977777777777777,0.5183333333333333,0.0711111111111111,0.03,minor_pothole
720,720,169,32,269,80,100,48,4800,2.083333333333333,0.0092592592592592,219.0,56.0,0.3041666666666666,0.0777777777777777,0.1388888888888889,0.0666666666666666,minor_pothole
720,720,233,315,528,412,295,97,28615,3.0412371134020617,0.0551986882716049,380.5,363.5,0.5284722222222222,0.5048611111111111,0.4097222222222222,0.1347222222222222,medium_pothole
300,300,45,113,162,162,117,49,5733,2.3877551020408165,0.0637,103.5,137.5,0.345,0.4583333333333333,0.39,0.1633333333333333,major_pothole
720,720,231,248,345,313,114,65,7410,1.7538461538461538,0.0142939814814814,288.0,280.5,0.4,0.3895833333333333,0.1583333333333333,0.0902777777777777,minor_pothole
834,471,777,220,833,307,56,87,4872,0.6436781609195402,0.012402816600223,805.0,263.5,0.9652278177458034,0.559447983014862,0.0671462829736211,0.1847133757961783,medium_pothole
720,720,456,329,575,450,119,121,14399,0.9834710743801652,0.0277758487654321,515.5,389.5,0.7159722222222222,0.5409722222222222,0.1652777777777777,0.1680555555555555,minor_pothole
400,300,257,54,378,126,121,72,8712,1.6805555555555556,0.0726,317.5,90.0,0.79375,0.3,0.3025,0.24,major_pothole
300,442,134,191,216,198,82,7,574,11.714285714285714,0.0043288084464555,175.0,194.5,0.5833333333333334,0.4400452488687782,0.2733333333333333,0.0158371040723981,medium_pothole
720,720,245,219,483,390,238,171,40698,1.391812865497076,0.0785069444444444,364.0,304.5,0.5055555555555555,0.4229166666666666,0.3305555555555555,0.2375,medium_pothole
533,300,331,33,386,58,55,25,1375,2.2,0.0085991244527829,358.5,45.5,0.6726078799249531,0.1516666666666666,0.1031894934333958,0.0833333333333333,medium_pothole
449,300,265,125,332,155,67,30,2010,2.2333333333333334,0.0149220489977728,298.5,140.0,0.6648106904231625,0.4666666666666667,0.1492204899777283,0.1,medium_pothole
400,300,143,159,234,205,91,46,4186,1.9782608695652173,0.0348833333333333,188.5,182.0,0.47125,0.6066666666666667,0.2275,0.1533333333333333,major_pothole
400,300,165,124,193,135,28,11,308,2.5454545454545454,0.0025666666666666,179.0,129.5,0.4475,0.4316666666666666,0.07,0.0366666666666666,medium_pothole
571,300,53,210,409,271,356,61,21716,5.836065573770492,0.1267717454757735,231.0,240.5,0.404553415061296,0.8016666666666666,0.6234676007005254,0.2033333333333333,major_pothole
533,300,82,164,465,300,383,136,52088,2.8161764705882355,0.3257535959974984,273.5,232.0,0.5131332082551595,0.7733333333333333,0.7185741088180112,0.4533333333333333,major_pothole
720,720,204,211,470,503,266,292,77672,0.910958904109589,0.1498302469135802,337.0,357.0,0.4680555555555555,0.4958333333333333,0.3694444444444444,0.4055555555555555,medium_pothole
720,720,176,171,513,301,337,130,43810,2.5923076923076924,0.0845100308641975,344.5,236.0,0.4784722222222222,0.3277777777777778,0.4680555555555555,0.1805555555555555,medium_pothole
300,450,182,83,234,95,52,12,624,4.333333333333333,0.0046222222222222,208.0,89.0,0.6933333333333334,0.1977777777777777,0.1733333333333333,0.0266666666666666,major_pothole
450,300,1,107,111,142,110,35,3850,3.142857142857143,0.0285185185185185,56.0,124.5,0.1244444444444444,0.415,0.2444444444444444,0.1166666666666666,major_pothole
720,720,185,296,425,403,240,107,25680,2.2429906542056077,0.049537037037037,305.0,349.5,0.4236111111111111,0.4854166666666666,0.3333333333333333,0.1486111111111111,minor_pothole
720,720,218,224,588,516,370,292,108040,1.2671232876712328,0.2084104938271604,403.0,370.0,0.5597222222222222,0.5138888888888888,0.5138888888888888,0.4055555555555555,medium_pothole
533,300,208,82,225,86,17,4,68,4.25,0.0004252657911194,216.5,84.0,0.4061913696060037,0.28,0.0318949343339587,0.0133333333333333,major_pothole
417,426,443,297,469,298,26,1,26,26.0,0.0001463617838123,456.0,297.5,1.0935251798561152,0.6983568075117371,0.0623501199040767,0.0023474178403755,minor_pothole
720,720,0,1,77,61,77,60,4620,1.2833333333333334,0.008912037037037,38.5,31.0,0.0534722222222222,0.0430555555555555,0.1069444444444444,0.0833333333333333,minor_pothole
720,720,212,44,333,83,121,39,4719,3.102564102564102,0.0091030092592592,272.5,63.5,0.3784722222222222,0.0881944444444444,0.1680555555555555,0.0541666666666666,minor_pothole
720,720,271,260,403,373,132,113,14916,1.168141592920354,0.0287731481481481,337.0,316.5,0.4680555555555555,0.4395833333333333,0.1833333333333333,0.1569444444444444,minor_pothole
400,300,76,65,153,101,77,36,2772,2.138888888888889,0.0231,114.5,83.0,0.28625,0.2766666666666666,0.1925,0.12,major_pothole
300,400,125,147,195,172,70,25,1750,2.8,0.0145833333333333,160.0,159.5,0.5333333333333333,0.39875,0.2333333333333333,0.0625,medium_pothole
720,251,183,180,453,250,270,70,18900,3.857142857142857,0.1045816733067729,318.0,215.0,0.4416666666666666,0.8565737051792829,0.375,0.2788844621513944,major_pothole
720,720,245,299,422,397,177,98,17346,1.806122448979592,0.0334606481481481,333.5,348.0,0.4631944444444444,0.4833333333333333,0.2458333333333333,0.1361111111111111,medium_pothole
452,300,351,26,452,86,101,60,6060,1.6833333333333331,0.0446902654867256,401.5,56.0,0.8882743362831859,0.1866666666666666,0.2234513274336283,0.2,major_pothole
480,300,204,132,238,148,34,16,544,2.125,0.0037777777777777,221.0,140.0,0.4604166666666666,0.4666666666666667,0.0708333333333333,0.0533333333333333,medium_pothole
450,300,297,176,338,205,41,29,1189,1.4137931034482758,0.0088074074074074,317.5,190.5,0.7055555555555556,0.635,0.0911111111111111,0.0966666666666666,medium_pothole
450,300,254,57,276,73,22,16,352,1.375,0.0026074074074074,265.0,65.0,0.5888888888888889,0.2166666666666666,0.0488888888888888,0.0533333333333333,major_pothole
449,300,150,81,258,210,108,129,13932,0.8372093023255814,0.1034298440979955,204.0,145.5,0.4543429844097995,0.485,0.2405345211581291,0.43,major_pothole
720,720,264,264,422,435,158,171,27018,0.9239766081871345,0.0521180555555555,343.0,349.5,0.4763888888888888,0.4854166666666666,0.2194444444444444,0.2375,medium_pothole
450,300,201,219,238,236,37,17,629,2.176470588235294,0.0046592592592592,219.5,227.5,0.4877777777777777,0.7583333333333333,0.0822222222222222,0.0566666666666666,medium_pothole
450,300,229,47,245,54,16,7,112,2.2857142857142856,0.0008296296296296,237.0,50.5,0.5266666666666666,0.1683333333333333,0.0355555555555555,0.0233333333333333,medium_pothole
655,300,327,55,392,82,65,27,1755,2.4074074074074074,0.0089312977099236,359.5,68.5,0.5488549618320611,0.2283333333333333,0.099236641221374,0.09,medium_pothole
360,300,87,85,160,255,73,170,12410,0.4294117647058823,0.1149074074074074,123.5,170.0,0.3430555555555555,0.5666666666666667,0.2027777777777777,0.5666666666666667,major_pothole
480,300,135,90,272,111,137,21,2877,6.523809523809524,0.0199791666666666,203.5,100.5,0.4239583333333333,0.335,0.2854166666666666,0.07,major_pothole
720,720,269,150,499,219,230,69,15870,3.333333333333333,0.0306134259259259,384.0,184.5,0.5333333333333333,0.25625,0.3194444444444444,0.0958333333333333,medium_pothole
533,300,92,128,135,149,43,21,903,2.0476190476190474,0.0056472795497185,113.5,138.5,0.2129455909943715,0.4616666666666666,0.0806754221388367,0.07,medium_pothole
720,720,165,74,420,188,255,114,29070,2.236842105263158,0.0560763888888888,292.5,131.0,0.40625,0.1819444444444444,0.3541666666666667,0.1583333333333333,medium_pothole
336,300,154,30,171,38,17,8,136,2.125,0.0013492063492063,162.5,34.0,0.4836309523809524,0.1133333333333333,0.050595238095238,0.0266666666666666,medium_pothole
451,300,29,210,114,253,85,43,3655,1.976744186046512,0.0270140428677014,71.5,231.5,0.1585365853658536,0.7716666666666666,0.188470066518847,0.1433333333333333,medium_pothole
300,450,141,78,177,87,36,9,324,4.0,0.0024,159.0,82.5,0.53,0.1833333333333333,0.12,0.02,medium_pothole
720,720,173,551,343,711,170,160,27200,1.0625,0.0524691358024691,258.0,631.0,0.3583333333333333,0.8763888888888889,0.2361111111111111,0.2222222222222222,minor_pothole
425,300,187,203,315,272,128,69,8832,1.855072463768116,0.0692705882352941,251.0,237.5,0.5905882352941176,0.7916666666666666,0.3011764705882352,0.23,major_pothole
450,300,1,101,59,122,58,21,1218,2.761904761904762,0.0090222222222222,30.0,111.5,0.0666666666666666,0.3716666666666666,0.1288888888888889,0.07,major_pothole
720,720,159,230,331,352,172,122,20984,1.4098360655737705,0.0404783950617283,245.0,291.0,0.3402777777777778,0.4041666666666667,0.2388888888888889,0.1694444444444444,medium_pothole
533,300,216,161,235,167,19,6,114,3.1666666666666665,0.0007129455909943,225.5,164.0,0.4230769230769231,0.5466666666666666,0.0356472795497185,0.02,minor_pothole
720,720,357,306,537,398,180,92,16560,1.9565217391304348,0.0319444444444444,447.0,352.0,0.6208333333333333,0.4888888888888889,0.25,0.1277777777777777,medium_pothole
400,300,334,167,397,182,63,15,945,4.2,0.007875,365.5,174.5,0.91375,0.5816666666666667,0.1575,0.05,medium_pothole
533,300,1,175,468,300,467,125,58375,3.736,0.3650719199499687,234.5,237.5,0.4399624765478424,0.7916666666666666,0.8761726078799249,0.4166666666666667,medium_pothole
450,300,143,160,331,273,188,113,21244,1.663716814159292,0.1573629629629629,237.0,216.5,0.5266666666666666,0.7216666666666667,0.4177777777777778,0.3766666666666666,major_pothole
450,300,201,122,219,128,18,6,108,3.0,0.0008,210.0,125.0,0.4666666666666667,0.4166666666666667,0.04,0.02,medium_pothole
335,300,110,75,150,84,40,9,360,4.444444444444445,0.0035820895522388,130.0,79.5,0.3880597014925373,0.265,0.1194029850746268,0.03,minor_pothole
720,720,453,85,514,121,61,36,2196,1.6944444444444444,0.0042361111111111,483.5,103.0,0.6715277777777777,0.1430555555555555,0.0847222222222222,0.05,minor_pothole
383,300,1,89,42,97,41,8,328,5.125,0.0028546562228024,21.5,93.0,0.0561357702349869,0.31,0.1070496083550913,0.0266666666666666,medium_pothole
449,300,119,72,171,97,52,25,1300,2.08,0.0096510764662212,145.0,84.5,0.3229398663697104,0.2816666666666667,0.1158129175946547,0.0833333333333333,medium_pothole
452,300,84,82,177,111,93,29,2697,3.206896551724138,0.0198893805309734,130.5,96.5,0.288716814159292,0.3216666666666666,0.2057522123893805,0.0966666666666666,medium_pothole
449,300,385,207,429,227,44,20,880,2.2,0.0065330363771343,407.0,217.0,0.9064587973273942,0.7233333333333334,0.0979955456570155,0.0666666666666666,medium_pothole
300,442,136,202,224,220,88,18,1584,4.888888888888889,0.011945701357466,180.0,211.0,0.6,0.4773755656108597,0.2933333333333333,0.0407239819004524,medium_pothole
533,300,326,178,499,248,173,70,12110,2.4714285714285715,0.0757348342714196,412.5,213.0,0.773921200750469,0.71,0.324577861163227,0.2333333333333333,major_pothole
684,300,89,73,555,237,466,164,76424,2.841463414634146,0.3724366471734893,322.0,155.0,0.4707602339181286,0.5166666666666667,0.6812865497076024,0.5466666666666666,major_pothole
400,300,89,201,223,250,134,49,6566,2.7346938775510203,0.0547166666666666,156.0,225.5,0.39,0.7516666666666667,0.335,0.1633333333333333,medium_pothole
720,720,84,0,117,10,33,10,330,3.3,0.000636574074074,100.5,5.0,0.1395833333333333,0.0069444444444444,0.0458333333333333,0.0138888888888888,minor_pothole
655,300,484,120,516,148,32,28,896,1.1428571428571428,0.004559796437659,500.0,134.0,0.7633587786259542,0.4466666666666666,0.048854961832061,0.0933333333333333,medium_pothole
300,400,167,353,202,400,35,47,1645,0.7446808510638298,0.0137083333333333,184.5,376.5,0.615,0.94125,0.1166666666666666,0.1175,medium_pothole
720,720,110,135,257,208,147,73,10731,2.0136986301369864,0.0207002314814814,183.5,171.5,0.2548611111111111,0.2381944444444444,0.2041666666666666,0.1013888888888888,minor_pothole
400,300,282,137,382,174,100,37,3700,2.702702702702702,0.0308333333333333,332.0,155.5,0.83,0.5183333333333333,0.25,0.1233333333333333,medium_pothole
335,300,142,171,190,207,48,36,1728,1.3333333333333333,0.0171940298507462,166.0,189.0,0.4955223880597015,0.63,0.1432835820895522,0.12,medium_pothole
720,720,232,272,455,404,223,132,29436,1.6893939393939394,0.0567824074074074,343.5,338.0,0.4770833333333333,0.4694444444444444,0.3097222222222222,0.1833333333333333,medium_pothole
720,720,282,312,419,368,137,56,7672,2.446428571428572,0.0147993827160493,350.5,340.0,0.4868055555555555,0.4722222222222222,0.1902777777777777,0.0777777777777777,medium_pothole
720,720,275,318,441,426,166,108,17928,1.537037037037037,0.0345833333333333,358.0,372.0,0.4972222222222222,0.5166666666666667,0.2305555555555555,0.15,minor_pothole
447,300,322,197,357,219,35,22,770,1.5909090909090908,0.0057419835943325,339.5,208.0,0.7595078299776287,0.6933333333333334,0.0782997762863534,0.0733333333333333,minor_pothole
533,300,49,93,468,245,419,152,63688,2.756578947368421,0.3982989368355222,258.5,169.0,0.4849906191369606,0.5633333333333334,0.7861163227016885,0.5066666666666667,medium_pothole
720,720,207,108,304,166,97,58,5626,1.6724137931034482,0.0108526234567901,255.5,137.0,0.3548611111111111,0.1902777777777777,0.1347222222222222,0.0805555555555555,medium_pothole
450,300,276,117,338,139,62,22,1364,2.8181818181818183,0.0101037037037037,307.0,128.0,0.6822222222222222,0.4266666666666667,0.1377777777777777,0.0733333333333333,medium_pothole
600,300,356,52,447,138,91,86,7826,1.058139534883721,0.0434777777777777,401.5,95.0,0.6691666666666667,0.3166666666666666,0.1516666666666666,0.2866666666666667,major_pothole
720,720,362,572,403,606,41,34,1394,1.2058823529411764,0.0026890432098765,382.5,589.0,0.53125,0.8180555555555555,0.0569444444444444,0.0472222222222222,minor_pothole
720,720,280,270,404,517,124,247,30628,0.5020242914979757,0.0590817901234567,342.0,393.5,0.475,0.5465277777777777,0.1722222222222222,0.3430555555555555,minor_pothole
534,300,479,188,533,202,54,14,756,3.857142857142857,0.0047191011235955,506.0,195.0,0.947565543071161,0.65,0.1011235955056179,0.0466666666666666,minor_pothole
720,720,166,403,321,500,155,97,15035,1.597938144329897,0.0290027006172839,243.5,451.5,0.3381944444444444,0.6270833333333333,0.2152777777777778,0.1347222222222222,minor_pothole
720,720,283,256,484,442,201,186,37386,1.0806451612903225,0.0721180555555555,383.5,349.0,0.5326388888888889,0.4847222222222222,0.2791666666666667,0.2583333333333333,medium_pothole
438,300,240,120,278,147,38,27,1026,1.4074074074074074,0.0078082191780821,259.0,133.5,0.591324200913242,0.445,0.0867579908675799,0.09,medium_pothole
450,300,19,172,302,300,283,128,36224,2.2109375,0.2683259259259259,160.5,236.0,0.3566666666666667,0.7866666666666666,0.6288888888888889,0.4266666666666667,major_pothole
720,720,233,357,492,504,259,147,38073,1.761904761904762,0.073443287037037,362.5,430.5,0.5034722222222222,0.5979166666666667,0.3597222222222222,0.2041666666666666,medium_pothole
533,300,236,123,322,137,86,14,1204,6.142857142857143,0.0075297060662914,279.0,130.0,0.5234521575984991,0.4333333333333333,0.1613508442776735,0.0466666666666666,medium_pothole
